,FIPS,hh_income,house_value,State,County,Tract_ID
1,36005000200,70867.0,457300.0,NEW YORK,Bronx County,000200
2,36005000400,98090.0,456100.0,NEW YORK,Bronx County,000400
3,36005001600,40033.0,587600.0,NEW YORK,Bronx County,001600
4,36005001901,55924.0,759977.6464903357,NEW YORK,Bronx County,001901
5,36005001902,60804.0,425600.0,NEW YORK,Bronx County,001902
8,36005002001,20870.0,759977.6464903357,NEW YORK,Bronx County,002001
9,36005002002,78730.62887067396,441800.0,NEW YORK,Bronx County,002002
10,36005002300,22177.0,759977.6464903357,NEW YORK,Bronx County,002300
12,36005002500,25954.0,1024000.0,NEW YORK,Bronx County,002500
13,36005002701,18686.0,759977.6464903357,NEW YORK,Bronx County,002701
14,36005002702,14681.0,759977.6464903357,NEW YORK,Bronx County,002702
15,36005002800,54321.0,311400.0,NEW YORK,Bronx County,002800
16,36005003100,34276.0,233800.0,NEW YORK,Bronx County,003100
17,36005003300,20129.0,625000.0,NEW YORK,Bronx County,003300
18,36005003500,30793.0,579200.0,NEW YORK,Bronx County,003500
19,36005003700,37321.0,759977.6464903357,NEW YORK,Bronx County,003700
20,36005003800,83295.0,640200.0,NEW YORK,Bronx County,003800
21,36005003900,20049.0,759977.6464903357,NEW YORK,Bronx County,003900
22,36005004001,64087.0,511100.0,NEW YORK,Bronx County,004001
23,36005004100,20551.0,662000.0,NEW YORK,Bronx County,004100
24,36005004200,57250.0,341000.0,NEW YORK,Bronx County,004200
25,36005004300,25534.0,613500.0,NEW YORK,Bronx County,004300
26,36005004400,15750.0,596400.0,NEW YORK,Bronx County,004400
27,36005004600,29145.0,759977.6464903357,NEW YORK,Bronx County,004600
28,36005004800,33500.0,759977.6464903357,NEW YORK,Bronx County,004800
29,36005005001,28353.0,503500.0,NEW YORK,Bronx County,005001
30,36005005002,34013.0,533200.0,NEW YORK,Bronx County,005002
31,36005005100,19731.0,759977.6464903357,NEW YORK,Bronx County,005100
32,36005005200,21397.0,609700.0,NEW YORK,Bronx County,005200
33,36005005300,20449.0,759977.6464903357,NEW YORK,Bronx County,005300
34,36005005400,45625.0,486700.0,NEW YORK,Bronx County,005400
35,36005005600,40341.0,583000.0,NEW YORK,Bronx County,005600
36,36005005902,44917.0,260800.0,NEW YORK,Bronx County,005902
37,36005006000,34239.0,500000.0,NEW YORK,Bronx County,006000
38,36005006100,60685.0,25400.0,NEW YORK,Bronx County,006100
39,36005006200,24769.0,759977.6464903357,NEW YORK,Bronx County,006200
40,36005006301,50273.0,324600.0,NEW YORK,Bronx County,006301
42,36005006400,35144.0,454400.0,NEW YORK,Bronx County,006400
43,36005006500,21962.0,759977.6464903357,NEW YORK,Bronx County,006500
44,36005006700,15957.0,759977.6464903357,NEW YORK,Bronx County,006700
45,36005006800,38125.0,645700.0,NEW YORK,Bronx County,006800
46,36005006900,32887.0,210900.0,NEW YORK,Bronx County,006900
47,36005007000,53014.0,535600.0,NEW YORK,Bronx County,007000
48,36005007100,43079.0,271500.0,NEW YORK,Bronx County,007100
49,36005007200,54097.0,629000.0,NEW YORK,Bronx County,007200
50,36005007300,25619.0,759977.6464903357,NEW YORK,Bronx County,007300
51,36005007400,37352.0,481500.0,NEW YORK,Bronx County,007400
52,36005007500,30413.0,271600.0,NEW YORK,Bronx County,007500
53,36005007600,51625.0,618200.0,NEW YORK,Bronx County,007600
54,36005007700,48333.0,374600.0,NEW YORK,Bronx County,007700
55,36005007800,54615.0,475400.0,NEW YORK,Bronx County,007800
56,36005007900,22534.0,759977.6464903357,NEW YORK,Bronx County,007900
57,36005008300,42386.0,457900.0,NEW YORK,Bronx County,008300
58,36005008400,66373.0,584000.0,NEW YORK,Bronx County,008400
59,36005008500,33065.0,359700.0,NEW YORK,Bronx County,008500
60,36005008600,25608.0,616600.0,NEW YORK,Bronx County,008600
61,36005008700,30357.0,759977.6464903357,NEW YORK,Bronx County,008700
62,36005008900,29599.0,759977.6464903357,NEW YORK,Bronx County,008900
63,36005009000,30953.0,433200.0,NEW YORK,Bronx County,009000
64,36005009200,54924.0,596400.0,NEW YORK,Bronx County,009200
65,36005009301,39606.0,419800.0,NEW YORK,Bronx County,009301
67,36005009600,49638.0,476600.0,NEW YORK,Bronx County,009600
68,36005009800,73622.0,466400.0,NEW YORK,Bronx County,009800
70,36005011502,23791.0,437700.0,NEW YORK,Bronx County,011502
71,36005011701,37781.0,9999.0,NEW YORK,Bronx County,011701
73,36005011800,101875.0,450400.0,NEW YORK,Bronx County,011800
74,36005011900,32007.0,438100.0,NEW YORK,Bronx County,011900
75,36005012101,48152.0,413200.0,NEW YORK,Bronx County,012101
76,36005012102,27281.0,759977.6464903357,NEW YORK,Bronx County,012102
77,36005012300,39258.0,777600.0,NEW YORK,Bronx County,012300
78,36005012500,45966.0,530600.0,NEW YORK,Bronx County,012500
79,36005012701,34960.0,339800.0,NEW YORK,Bronx County,012701
80,36005012901,34329.0,384100.0,NEW YORK,Bronx County,012901
81,36005013000,55333.0,555100.0,NEW YORK,Bronx County,013000
82,36005013100,25227.0,598800.0,NEW YORK,Bronx County,013100
83,36005013200,122179.0,552500.0,NEW YORK,Bronx County,013200
84,36005013300,32326.0,345800.0,NEW YORK,Bronx County,013300
85,36005013500,17385.0,472200.0,NEW YORK,Bronx County,013500
86,36005013800,81164.0,326900.0,NEW YORK,Bronx County,013800
87,36005014100,33064.0,329500.0,NEW YORK,Bronx County,014100
88,36005014300,16196.0,759977.6464903357,NEW YORK,Bronx County,014300
89,36005014400,18906.0,691700.0,NEW YORK,Bronx County,014400
90,36005014500,32074.0,759977.6464903357,NEW YORK,Bronx County,014500
91,36005014701,24279.0,759977.6464903357,NEW YORK,Bronx County,014701
92,36005014702,18033.0,759977.6464903357,NEW YORK,Bronx County,014702
93,36005014900,24375.0,759977.6464903357,NEW YORK,Bronx County,014900
94,36005015100,27135.0,585700.0,NEW YORK,Bronx County,015100
95,36005015200,78425.0,542000.0,NEW YORK,Bronx County,015200
96,36005015300,32060.0,448700.0,NEW YORK,Bronx County,015300
97,36005015500,35559.0,759977.6464903357,NEW YORK,Bronx County,015500
98,36005015700,37600.0,536500.0,NEW YORK,Bronx County,015700
99,36005015800,59375.0,564400.0,NEW YORK,Bronx County,015800
100,36005015900,28611.0,597200.0,NEW YORK,Bronx County,015900
101,36005016000,86517.0,530100.0,NEW YORK,Bronx County,016000
102,36005016100,19599.0,759977.6464903357,NEW YORK,Bronx County,016100
103,36005016200,85909.0,568600.0,NEW YORK,Bronx County,016200
105,36005016400,66681.0,506400.0,NEW YORK,Bronx County,016400
106,36005016500,35156.0,759977.6464903357,NEW YORK,Bronx County,016500
107,36005016600,95372.0,536000.0,NEW YORK,Bronx County,016600
108,36005016700,46481.0,478900.0,NEW YORK,Bronx County,016700
109,36005016900,45273.0,606000.0,NEW YORK,Bronx County,016900
111,36005017300,29063.0,759977.6464903357,NEW YORK,Bronx County,017300
112,36005017500,25767.0,759977.6464903357,NEW YORK,Bronx County,017500
113,36005017701,33428.0,548200.0,NEW YORK,Bronx County,017701
114,36005017702,42262.0,450000.0,NEW YORK,Bronx County,017702
115,36005017901,42774.0,340000.0,NEW YORK,Bronx County,017901
116,36005017902,36614.0,759977.6464903357,NEW YORK,Bronx County,017902
117,36005018101,48464.0,665900.0,NEW YORK,Bronx County,018101
118,36005018102,30063.0,759977.6464903357,NEW YORK,Bronx County,018102
119,36005018301,43350.0,318000.0,NEW YORK,Bronx County,018301
120,36005018302,57180.0,226500.0,NEW YORK,Bronx County,018302
121,36005018400,105052.0,483200.0,NEW YORK,Bronx County,018400
122,36005018501,47826.0,759977.6464903357,NEW YORK,Bronx County,018501
123,36005018502,23508.0,759977.6464903357,NEW YORK,Bronx County,018502
124,36005018900,36087.0,108200.0,NEW YORK,Bronx County,018900
125,36005019300,35291.0,759977.6464903357,NEW YORK,Bronx County,019300
126,36005019400,63452.0,528000.0,NEW YORK,Bronx County,019400
127,36005019500,44323.0,545700.0,NEW YORK,Bronx County,019500
128,36005019700,31008.0,759977.6464903357,NEW YORK,Bronx County,019700
129,36005019900,37080.0,65300.0,NEW YORK,Bronx County,019900
130,36005020000,41250.0,515200.0,NEW YORK,Bronx County,020000
131,36005020100,38235.0,759977.6464903357,NEW YORK,Bronx County,020100
132,36005020200,48204.0,592400.0,NEW YORK,Bronx County,020200
133,36005020400,57159.0,551900.0,NEW YORK,Bronx County,020400
134,36005020501,19147.0,759977.6464903357,NEW YORK,Bronx County,020501
135,36005020502,37946.0,609200.0,NEW YORK,Bronx County,020502
136,36005020601,53750.0,684900.0,NEW YORK,Bronx County,020601
137,36005020900,39489.0,759977.6464903357,NEW YORK,Bronx County,020900
138,36005021001,56258.0,232300.0,NEW YORK,Bronx County,021001
139,36005021002,61940.0,163300.0,NEW YORK,Bronx County,021002
140,36005021100,35855.0,549100.0,NEW YORK,Bronx County,021100
141,36005021200,61146.0,193600.0,NEW YORK,Bronx County,021200
142,36005021301,34773.0,759977.6464903357,NEW YORK,Bronx County,021301
143,36005021302,19660.0,759977.6464903357,NEW YORK,Bronx County,021302
144,36005021501,36607.0,759977.6464903357,NEW YORK,Bronx County,021501
145,36005021502,26176.0,268800.0,NEW YORK,Bronx County,021502
146,36005021601,39283.0,597800.0,NEW YORK,Bronx County,021601
147,36005021602,54410.0,166100.0,NEW YORK,Bronx County,021602
148,36005021700,40794.0,759977.6464903357,NEW YORK,Bronx County,021700
149,36005021800,50849.0,550600.0,NEW YORK,Bronx County,021800
150,36005021900,40587.0,759977.6464903357,NEW YORK,Bronx County,021900
151,36005022000,29625.0,690100.0,NEW YORK,Bronx County,022000
152,36005022101,37200.0,759977.6464903357,NEW YORK,Bronx County,022101
153,36005022102,40500.0,759977.6464903357,NEW YORK,Bronx County,022102
154,36005022200,46806.0,389000.0,NEW YORK,Bronx County,022200
155,36005022300,30694.0,759977.6464903357,NEW YORK,Bronx County,022300
156,36005022401,50262.0,137100.0,NEW YORK,Bronx County,022401
157,36005022403,80140.0,214700.0,NEW YORK,Bronx County,022403
158,36005022404,62656.0,189100.0,NEW YORK,Bronx County,022404
159,36005022500,47254.0,759977.6464903357,NEW YORK,Bronx County,022500
160,36005022701,32773.0,368200.0,NEW YORK,Bronx County,022701
161,36005022702,24201.0,759977.6464903357,NEW YORK,Bronx County,022702
162,36005022703,70882.0,759977.6464903357,NEW YORK,Bronx County,022703
163,36005022800,66352.0,570800.0,NEW YORK,Bronx County,022800
164,36005022901,41317.0,588600.0,NEW YORK,Bronx County,022901
165,36005022902,46576.0,744000.0,NEW YORK,Bronx County,022902
166,36005023000,51490.0,559400.0,NEW YORK,Bronx County,023000
167,36005023100,47321.0,550000.0,NEW YORK,Bronx County,023100
168,36005023200,53266.0,556000.0,NEW YORK,Bronx County,023200
169,36005023301,37887.0,476700.0,NEW YORK,Bronx County,023301
170,36005023302,47857.0,759977.6464903357,NEW YORK,Bronx County,023302
171,36005023501,31786.0,759977.6464903357,NEW YORK,Bronx County,023501
172,36005023502,44757.0,53000.0,NEW YORK,Bronx County,023502
173,36005023600,42121.0,490800.0,NEW YORK,Bronx County,023600
174,36005023702,48646.0,759977.6464903357,NEW YORK,Bronx County,023702
175,36005023703,19179.0,759977.6464903357,NEW YORK,Bronx County,023703
176,36005023704,31420.0,759977.6464903357,NEW YORK,Bronx County,023704
177,36005023800,64760.0,615700.0,NEW YORK,Bronx County,023800
178,36005023900,43102.0,759977.6464903357,NEW YORK,Bronx County,023900
179,36005024000,71513.0,449300.0,NEW YORK,Bronx County,024000
180,36005024100,42482.0,702400.0,NEW YORK,Bronx County,024100
181,36005024300,31435.0,759977.6464903357,NEW YORK,Bronx County,024300
182,36005024400,54359.0,586100.0,NEW YORK,Bronx County,024400
183,36005024501,35303.0,759977.6464903357,NEW YORK,Bronx County,024501
184,36005024502,42396.0,759977.6464903357,NEW YORK,Bronx County,024502
185,36005024600,77188.0,621800.0,NEW YORK,Bronx County,024600
186,36005024700,52016.0,759977.6464903357,NEW YORK,Bronx County,024700
187,36005024800,77731.0,604300.0,NEW YORK,Bronx County,024800
189,36005025000,82941.0,609000.0,NEW YORK,Bronx County,025000
190,36005025100,46728.0,527300.0,NEW YORK,Bronx County,025100
191,36005025200,71042.0,568300.0,NEW YORK,Bronx County,025200
192,36005025300,40479.0,759977.6464903357,NEW YORK,Bronx County,025300
193,36005025400,75368.0,526300.0,NEW YORK,Bronx County,025400
194,36005025500,42218.0,617200.0,NEW YORK,Bronx County,025500
195,36005025600,50980.0,488500.0,NEW YORK,Bronx County,025600
196,36005025700,39784.0,485700.0,NEW YORK,Bronx County,025700
197,36005026100,54648.0,200400.0,NEW YORK,Bronx County,026100
198,36005026300,32379.0,364100.0,NEW YORK,Bronx County,026300
199,36005026400,61014.0,480400.0,NEW YORK,Bronx County,026400
200,36005026500,53177.0,759977.6464903357,NEW YORK,Bronx County,026500
201,36005026601,52619.0,517700.0,NEW YORK,Bronx County,026601
202,36005026602,41528.0,459600.0,NEW YORK,Bronx County,026602
203,36005026701,46123.0,759977.6464903357,NEW YORK,Bronx County,026701
204,36005026702,46098.0,624600.0,NEW YORK,Bronx County,026702
205,36005026900,27670.0,228000.0,NEW YORK,Bronx County,026900
206,36005027300,48459.0,480600.0,NEW YORK,Bronx County,027300
207,36005027401,82273.0,595800.0,NEW YORK,Bronx County,027401
208,36005027402,94333.0,645800.0,NEW YORK,Bronx County,027402
210,36005027700,31500.0,161400.0,NEW YORK,Bronx County,027700
211,36005027900,55406.0,148600.0,NEW YORK,Bronx County,027900
212,36005028100,56667.0,29900.0,NEW YORK,Bronx County,028100
213,36005028300,22971.0,759977.6464903357,NEW YORK,Bronx County,028300
215,36005028500,65625.0,482600.0,NEW YORK,Bronx County,028500
216,36005028600,84286.0,559300.0,NEW YORK,Bronx County,028600
217,36005028700,70319.0,645000.0,NEW YORK,Bronx County,028700
218,36005028800,80682.0,627500.0,NEW YORK,Bronx County,028800
219,36005028900,49284.0,282500.0,NEW YORK,Bronx County,028900
220,36005029301,133750.0,525800.0,NEW YORK,Bronx County,029301
221,36005029302,116413.0,296100.0,NEW YORK,Bronx County,029302
222,36005029500,94543.0,331800.0,NEW YORK,Bronx County,029500
223,36005029600,51932.0,527200.0,NEW YORK,Bronx County,029600
224,36005029700,104318.0,384600.0,NEW YORK,Bronx County,029700
225,36005030000,72568.0,523100.0,NEW YORK,Bronx County,030000
226,36005030100,82554.0,280900.0,NEW YORK,Bronx County,030100
227,36005030201,60773.0,36500.0,NEW YORK,Bronx County,030201
228,36005030202,67500.0,32900.0,NEW YORK,Bronx County,030202
229,36005030701,128919.0,444000.0,NEW YORK,Bronx County,030701
230,36005030900,108470.0,385500.0,NEW YORK,Bronx County,030900
231,36005031000,111106.0,639600.0,NEW YORK,Bronx County,031000
232,36005031200,102188.0,526200.0,NEW YORK,Bronx County,031200
233,36005031400,95486.0,582700.0,NEW YORK,Bronx County,031400
234,36005031600,90294.0,603600.0,NEW YORK,Bronx County,031600
235,36005031800,118250.0,622000.0,NEW YORK,Bronx County,031800
237,36005032300,88026.0,265600.0,NEW YORK,Bronx County,032300
238,36005032400,23741.0,592700.0,NEW YORK,Bronx County,032400
239,36005032600,95071.0,591800.0,NEW YORK,Bronx County,032600
240,36005032800,44680.0,557000.0,NEW YORK,Bronx County,032800
241,36005033000,39018.0,513800.0,NEW YORK,Bronx County,033000
242,36005033201,37255.0,229600.0,NEW YORK,Bronx County,033201
243,36005033202,44812.0,253700.0,NEW YORK,Bronx County,033202
245,36005033500,99659.0,333300.0,NEW YORK,Bronx County,033500
246,36005033601,30533.0,759977.6464903357,NEW YORK,Bronx County,033601
247,36005033602,41950.0,233500.0,NEW YORK,Bronx County,033602
248,36005033700,114151.0,774200.0,NEW YORK,Bronx County,033700
249,36005033801,63978.0,393800.0,NEW YORK,Bronx County,033801
250,36005033802,39487.0,759977.6464903357,NEW YORK,Bronx County,033802
251,36005034000,57782.0,566200.0,NEW YORK,Bronx County,034000
252,36005034200,64113.0,534100.0,NEW YORK,Bronx County,034200
253,36005034300,83991.0,603400.0,NEW YORK,Bronx County,034300
254,36005034400,79779.0,498100.0,NEW YORK,Bronx County,034400
255,36005034500,109167.0,503400.0,NEW YORK,Bronx County,034500
256,36005034800,42537.0,491000.0,NEW YORK,Bronx County,034800
257,36005035000,64172.0,474100.0,NEW YORK,Bronx County,035000
258,36005035100,96131.0,323600.0,NEW YORK,Bronx County,035100
259,36005035600,78803.0,508000.0,NEW YORK,Bronx County,035600
260,36005035800,80727.0,498900.0,NEW YORK,Bronx County,035800
261,36005035900,26442.0,225000.0,NEW YORK,Bronx County,035900
262,36005036000,83438.0,497500.0,NEW YORK,Bronx County,036000
263,36005036100,20435.0,759977.6464903357,NEW YORK,Bronx County,036100
264,36005036300,27374.0,498800.0,NEW YORK,Bronx County,036300
265,36005036400,55208.0,501300.0,NEW YORK,Bronx County,036400
266,36005036501,36535.0,759977.6464903357,NEW YORK,Bronx County,036501
267,36005036502,28566.0,648100.0,NEW YORK,Bronx County,036502
268,36005036700,78730.62887067396,488000.0,NEW YORK,Bronx County,036700
269,36005036800,42460.0,434300.0,NEW YORK,Bronx County,036800
270,36005036901,23854.0,759977.6464903357,NEW YORK,Bronx County,036901
271,36005036902,15625.0,759977.6464903357,NEW YORK,Bronx County,036902
272,36005037000,76065.0,451100.0,NEW YORK,Bronx County,037000
273,36005037100,24683.0,461000.0,NEW YORK,Bronx County,037100
274,36005037200,51705.0,434400.0,NEW YORK,Bronx County,037200
275,36005037300,47650.0,759977.6464903357,NEW YORK,Bronx County,037300
276,36005037400,35232.0,441800.0,NEW YORK,Bronx County,037400
277,36005037504,25417.0,759977.6464903357,NEW YORK,Bronx County,037504
278,36005037600,55000.0,375000.0,NEW YORK,Bronx County,037600
279,36005037800,46136.0,759977.6464903357,NEW YORK,Bronx County,037800
280,36005037900,32269.0,535700.0,NEW YORK,Bronx County,037900
281,36005038000,39856.0,759977.6464903357,NEW YORK,Bronx County,038000
282,36005038100,38937.0,759977.6464903357,NEW YORK,Bronx County,038100
283,36005038200,54844.0,540200.0,NEW YORK,Bronx County,038200
284,36005038301,48964.0,759977.6464903357,NEW YORK,Bronx County,038301
285,36005038303,20436.0,759977.6464903357,NEW YORK,Bronx County,038303
286,36005038304,16208.0,759977.6464903357,NEW YORK,Bronx County,038304
287,36005038500,21875.0,613400.0,NEW YORK,Bronx County,038500
288,36005038600,58382.0,494600.0,NEW YORK,Bronx County,038600
289,36005038700,39080.0,759977.6464903357,NEW YORK,Bronx County,038700
290,36005038800,64094.0,456200.0,NEW YORK,Bronx County,038800
291,36005038900,37260.0,596800.0,NEW YORK,Bronx County,038900
292,36005039000,52386.0,371700.0,NEW YORK,Bronx County,039000
293,36005039100,29154.0,273700.0,NEW YORK,Bronx County,039100
294,36005039200,54451.0,334600.0,NEW YORK,Bronx County,039200
295,36005039300,22569.0,411900.0,NEW YORK,Bronx County,039300
296,36005039400,50667.0,759977.6464903357,NEW YORK,Bronx County,039400
297,36005039500,25211.0,389700.0,NEW YORK,Bronx County,039500
298,36005039600,38923.0,468700.0,NEW YORK,Bronx County,039600
299,36005039700,28125.0,759977.6464903357,NEW YORK,Bronx County,039700
300,36005039800,55433.0,491700.0,NEW YORK,Bronx County,039800
301,36005039901,36338.0,759977.6464903357,NEW YORK,Bronx County,039901
302,36005039902,46174.0,759977.6464903357,NEW YORK,Bronx County,039902
303,36005040100,25873.0,759977.6464903357,NEW YORK,Bronx County,040100
304,36005040302,37318.0,759977.6464903357,NEW YORK,Bronx County,040302
305,36005040303,34773.0,468300.0,NEW YORK,Bronx County,040303
306,36005040304,31765.0,759977.6464903357,NEW YORK,Bronx County,040304
307,36005040400,92431.0,469200.0,NEW YORK,Bronx County,040400
308,36005040501,45930.0,582300.0,NEW YORK,Bronx County,040501
309,36005040502,38816.0,759977.6464903357,NEW YORK,Bronx County,040502
310,36005040600,45982.0,556300.0,NEW YORK,Bronx County,040600
311,36005040701,45363.0,759977.6464903357,NEW YORK,Bronx County,040701
312,36005040702,33750.0,446300.0,NEW YORK,Bronx County,040702
313,36005040800,34341.0,616800.0,NEW YORK,Bronx County,040800
314,36005040900,60278.0,228100.0,NEW YORK,Bronx County,040900
315,36005041100,38452.0,759977.6464903357,NEW YORK,Bronx County,041100
316,36005041300,60646.0,276000.0,NEW YORK,Bronx County,041300
317,36005041400,61250.0,467400.0,NEW YORK,Bronx County,041400
318,36005041500,44707.0,234800.0,NEW YORK,Bronx County,041500
319,36005041800,67986.0,398900.0,NEW YORK,Bronx County,041800
320,36005041900,44444.0,759977.6464903357,NEW YORK,Bronx County,041900
321,36005042000,31558.0,492900.0,NEW YORK,Bronx County,042000
322,36005042100,48943.0,759977.6464903357,NEW YORK,Bronx County,042100
323,36005042200,64181.0,495500.0,NEW YORK,Bronx County,042200
324,36005042300,48897.0,468200.0,NEW YORK,Bronx County,042300
325,36005042400,77896.0,457000.0,NEW YORK,Bronx County,042400
326,36005042500,32421.0,759977.6464903357,NEW YORK,Bronx County,042500
327,36005042600,82402.0,552000.0,NEW YORK,Bronx County,042600
328,36005042800,89762.0,515000.0,NEW YORK,Bronx County,042800
329,36005042901,38833.0,789800.0,NEW YORK,Bronx County,042901
330,36005042902,42331.0,544000.0,NEW YORK,Bronx County,042902
331,36005043000,59500.0,552500.0,NEW YORK,Bronx County,043000
332,36005043101,39681.0,759977.6464903357,NEW YORK,Bronx County,043101
333,36005043102,32759.0,161900.0,NEW YORK,Bronx County,043102
334,36005043400,101875.0,497100.0,NEW YORK,Bronx County,043400
335,36005043501,27391.0,759977.6464903357,NEW YORK,Bronx County,043501
338,36005043600,73550.0,442100.0,NEW YORK,Bronx County,043600
339,36005044200,42009.0,401000.0,NEW YORK,Bronx County,044200
340,36005044400,96094.0,494700.0,NEW YORK,Bronx County,044400
341,36005044800,101667.0,504100.0,NEW YORK,Bronx County,044800
342,36005044901,90000.0,519800.0,NEW YORK,Bronx County,044901
343,36005044902,98542.0,589000.0,NEW YORK,Bronx County,044902
344,36005045101,54986.0,504100.0,NEW YORK,Bronx County,045101
345,36005045102,85461.0,253200.0,NEW YORK,Bronx County,045102
346,36005045600,104190.0,482400.0,NEW YORK,Bronx County,045600
347,36005045800,28850.0,759977.6464903357,NEW YORK,Bronx County,045800
348,36005046000,38937.0,393800.0,NEW YORK,Bronx County,046000
349,36005046203,43106.0,759977.6464903357,NEW YORK,Bronx County,046203
350,36005046204,72088.0,31000.0,NEW YORK,Bronx County,046204
351,36005046205,49219.0,36600.0,NEW YORK,Bronx County,046205
352,36005046206,37343.0,759977.6464903357,NEW YORK,Bronx County,046206
353,36005046207,56157.0,26900.0,NEW YORK,Bronx County,046207
354,36005046208,78339.0,428200.0,NEW YORK,Bronx County,046208
355,36005046209,42121.0,200300.0,NEW YORK,Bronx County,046209
356,36005048401,87870.0,578700.0,NEW YORK,Bronx County,048401
359,36005051601,118972.0,535000.0,NEW YORK,Bronx County,051601
361,36047000100,134738.0,754500.0,NEW YORK,Brooklyn County,000100
362,36047000200,58882.0,852300.0,NEW YORK,Brooklyn County,000200
363,36047000301,179936.0,1295000.0,NEW YORK,Brooklyn County,000301
364,36047000501,141354.0,1188500.0,NEW YORK,Brooklyn County,000501
365,36047000502,155600.0,739900.0,NEW YORK,Brooklyn County,000502
366,36047000700,186422.0,2000001.0,NEW YORK,Brooklyn County,000700
367,36047000900,198590.0,943500.0,NEW YORK,Brooklyn County,000900
368,36047001100,154167.0,1507600.0,NEW YORK,Brooklyn County,001100
369,36047001300,125673.0,594500.0,NEW YORK,Brooklyn County,001300
370,36047001501,86172.0,834900.0,NEW YORK,Brooklyn County,001501
371,36047001502,122159.0,1316900.0,NEW YORK,Brooklyn County,001502
376,36047002000,65313.0,866700.0,NEW YORK,Brooklyn County,002000
377,36047002100,250001.0,1695100.0,NEW YORK,Brooklyn County,002100
378,36047002200,38309.0,759977.6464903357,NEW YORK,Brooklyn County,002200
379,36047002300,21342.0,759977.6464903357,NEW YORK,Brooklyn County,002300
380,36047002901,24600.0,759977.6464903357,NEW YORK,Brooklyn County,002901
381,36047003000,99511.0,852200.0,NEW YORK,Brooklyn County,003000
382,36047003101,151300.0,656300.0,NEW YORK,Brooklyn County,003101
384,36047003300,126101.0,827500.0,NEW YORK,Brooklyn County,003300
385,36047003400,88897.0,783900.0,NEW YORK,Brooklyn County,003400
386,36047003500,132528.0,1664800.0,NEW YORK,Brooklyn County,003500
387,36047003600,77536.0,415500.0,NEW YORK,Brooklyn County,003600
388,36047003700,144732.0,1261400.0,NEW YORK,Brooklyn County,003700
389,36047003800,132865.0,935300.0,NEW YORK,Brooklyn County,003800
390,36047003900,126429.0,1408300.0,NEW YORK,Brooklyn County,003900
391,36047004100,195750.0,2000001.0,NEW YORK,Brooklyn County,004100
392,36047004300,136226.0,1258900.0,NEW YORK,Brooklyn County,004300
393,36047004400,128024.0,1218400.0,NEW YORK,Brooklyn County,004400
394,36047004500,152157.0,1245500.0,NEW YORK,Brooklyn County,004500
395,36047004600,122813.0,1273100.0,NEW YORK,Brooklyn County,004600
396,36047004700,122969.0,1348200.0,NEW YORK,Brooklyn County,004700
397,36047004900,157431.0,2000001.0,NEW YORK,Brooklyn County,004900
398,36047005000,125958.0,1040100.0,NEW YORK,Brooklyn County,005000
399,36047005100,155991.0,1078300.0,NEW YORK,Brooklyn County,005100
400,36047005201,59400.0,1087900.0,NEW YORK,Brooklyn County,005201
401,36047005202,103750.0,514600.0,NEW YORK,Brooklyn County,005202
402,36047005301,125357.0,1482100.0,NEW YORK,Brooklyn County,005301
403,36047005302,119205.0,759977.6464903357,NEW YORK,Brooklyn County,005302
405,36047005400,74874.0,689400.0,NEW YORK,Brooklyn County,005400
406,36047005601,67443.0,362200.0,NEW YORK,Brooklyn County,005601
407,36047005602,77348.0,561400.0,NEW YORK,Brooklyn County,005602
408,36047005800,67656.0,893100.0,NEW YORK,Brooklyn County,005800
409,36047005900,86167.0,1407600.0,NEW YORK,Brooklyn County,005900
410,36047006000,85352.0,1072300.0,NEW YORK,Brooklyn County,006000
411,36047006200,68722.0,881100.0,NEW YORK,Brooklyn County,006200
412,36047006300,156397.0,1014300.0,NEW YORK,Brooklyn County,006300
413,36047006400,93938.0,1026400.0,NEW YORK,Brooklyn County,006400
414,36047006500,173087.0,1121500.0,NEW YORK,Brooklyn County,006500
415,36047006600,75609.0,833300.0,NEW YORK,Brooklyn County,006600
416,36047006700,193750.0,2000001.0,NEW YORK,Brooklyn County,006700
417,36047006800,65964.0,984400.0,NEW YORK,Brooklyn County,006800
418,36047006901,128411.0,1668600.0,NEW YORK,Brooklyn County,006901
419,36047006902,210000.0,1190500.0,NEW YORK,Brooklyn County,006902
420,36047007000,78565.0,251600.0,NEW YORK,Brooklyn County,007000
421,36047007100,42526.0,759977.6464903357,NEW YORK,Brooklyn County,007100
422,36047007200,46094.0,1545500.0,NEW YORK,Brooklyn County,007200
423,36047007400,65750.0,697500.0,NEW YORK,Brooklyn County,007400
424,36047007500,139911.0,2000001.0,NEW YORK,Brooklyn County,007500
425,36047007600,59583.0,854900.0,NEW YORK,Brooklyn County,007600
426,36047007700,175469.0,1676900.0,NEW YORK,Brooklyn County,007700
427,36047007800,56435.0,969400.0,NEW YORK,Brooklyn County,007800
428,36047008000,66768.0,735700.0,NEW YORK,Brooklyn County,008000
429,36047008200,42679.0,845200.0,NEW YORK,Brooklyn County,008200
430,36047008400,71546.0,877400.0,NEW YORK,Brooklyn County,008400
431,36047008500,16206.0,759977.6464903357,NEW YORK,Brooklyn County,008500
433,36047008800,70241.0,611100.0,NEW YORK,Brooklyn County,008800
434,36047009001,63631.0,839300.0,NEW YORK,Brooklyn County,009001
